平林,真奈美,長野県,諏訪郡原村,B,アクアリウム,バイク,美術館巡り,イラスト,切り絵
北条,龍吉,高知県,高知市,A,食べ歩き,ゴルフ,インテリア,テレビゲーム,ペット
高嶋,精児,高知県,南国市,O,ワイン,俳句・川柳,バスケットボール,折り紙,野球
美木,あおい,秋田県,にかほ市,O,利き酒,インテリア,Twitter,カメラ,ヨガ
仲村,有海,秋田県,横手市,O,グルメ,漫画,コスプレ,スポーツ観戦,オセロ
岸本,フミヤ,滋賀県,彦根市,A,ラーメン,ダンス,スマホゲーム,ネットサーフィン,釣り
朝倉,貴嶺,栃木県,日光市,O,外国語（中国語・フランス語・英会話）,キャンプ,ボルダリング,トレーディングカードゲーム,ボランティア
井上,ひろみ,神奈川県,横浜市鶴見区,B,プログラミング,サバゲー,筋トレ,切り絵,釣り
大和,直人,秋田県,男鹿市,AB,カメラ,タイピング,サーフィン,カフェ巡り,漫画
高島,達士,広島県,三原市,O,マジック,瞑想,歌舞伎,温泉巡り,ジャズ
青木,鉄二,山梨県,北杜市,O,占い,食べ歩き,登山,バイク,カービング
井川,貴嶺,兵庫県,三木市,A,ブログ,散歩,ランニング（ジョギング）,天体観測,インテリア
唐沢,正義,大分県,杵築市,O,野菜ソムリエ,オセロ,外国語（中国語・フランス語・英会話）,ルービックキューブ,カフェ巡り
川合,真悠子,鹿児島県,姶良郡湧水町,B,タイピング,ランニング（ジョギング）,ヨガ,切り絵,海
尾上,俊二,京都府,京丹後市,A,カービング,ビリヤード,筋トレ,映画鑑賞,アイドル
井上,紗季,石川県,金沢市,AB,ドライブ,ランニング（ジョギング）,楽器演奏,パン作り,野球
斎藤,美月,三重県,桑名市,O,バイク,デッサン,登山,洞窟探索,マジック
中谷,将也,熊本県,天草市,A,クロスバイク,野球,ダーツ,トランプ,カラーセラピー
牧野,マサカズ,熊本県,葦北郡芦北町,A,折り紙,カラオケ,掃除,ブログ,トレーディングカードゲーム
湊,光,三重県,熊野市,O,切り絵,温泉巡り,ペット,利き酒,スポーツ観戦
福士,真一,奈良県,奈良市,A,似顔絵,デッサン,ボードゲーム,ランニング（ジョギング）,バー巡り
安藤,優,宮崎県,延岡市,A,デッサン,楽器演奏,水族館巡り,ランニング（ジョギング）,オセロ
大川,サンタマリア,京都府,亀岡市,A,書道（習字）,マジック,洞窟探索,楽器演奏,Twitter
進藤,功補,北海道,虻田郡倶知安町,O,サバゲー,美術館巡り,ゴルフ,ジャズ,燻製づくり
増井,たまき,静岡県,静岡市葵区,A,漫画,ドローン,カメラ,トレーディングカードゲーム,ラーメン
塩田,染五郎,兵庫県,加古川市,A,ラジオ,インテリア,アイドル,食べ歩き,トレーディングカードゲーム
奥,亜希,岐阜県,高山市,O,競馬,瞑想,ラーメン,観葉植物,書道（習字）
滝川,勝久,栃木県,那須塩原市,A,ペット,囲碁,オセロ,デッサン,漫画
蛍原,染五郎,京都府,京都市右京区,A,掃除,ブログ,楽器演奏,DIY,水族館巡り
西谷,徹,奈良県,奈良市,O,コスプレ,コスプレ,美術館巡り,書道（習字）,美術館巡り
小原,美紀,千葉県,船橋市,A,ドローン,ネットサーフィン,美術館巡り,野球,インスタ
楠,長利,神奈川県,横浜市泉区,A,ファッション,クロスバイク,オセロ,寺巡り,サーフィン
高田,洋介,愛媛県,西宇和郡伊方町,A,パチンコ,トランプ,離島巡り,アロマテラピー,アクアリウム
柴崎,さやか,京都府,京都市伏見区,O,インスタ,海,漫画,将棋,ハンドメイド（ものづくり）
結城,莉央,栃木県,日光市,A,Twitter,洞窟探索,アニメ,カラーセラピー,デッサン
哀川,友香,兵庫県,神戸市兵庫区,B,アイドル,DIY,ハンドメイド（ものづくり）,アニメ,インテリア
中原,玲那,鳥取県,鳥取市,A,ボランティア,オセロ,天体観測,観葉植物,スマホゲーム
水島,光,大阪府,堺市堺区,B,ネットサーフィン,野菜ソムリエ,将棋,利き酒,音楽ライブ
河村,達士,三重県,多気郡多気町,B,音楽ライブ,ラーメン,ルービックキューブ,ラジオ,博物館巡り
稲葉,勇,山梨県,南巨摩郡身延町,O,カラオケ,スポーツ観戦,楽器演奏,スポーツ観戦,ダーツ
荻原,誠一,青森県,弘前市,O,ジャズ,美術館巡り,バスケットボール,オセロ,似顔絵
須藤,花,福岡県,福岡市西区,O,楽器演奏,ゴルフ,カフェ巡り,ゴルフ,パチンコ
荒井,ノブヒコ,群馬県,前橋市,O,映画鑑賞,利き酒,ドローン,チェス,囲碁
重松,勇太,兵庫県,丹波市,O,アニメ,俳句・川柳,動物園巡り,グルメ,バスケットボール
島村,栄一,岩手県,北上市,B,歌舞伎,カラーセラピー,DIY,離島巡り,似顔絵
岡本,結衣,兵庫県,神戸市兵庫区,A,天体観測,ガーデニング（園芸）,プラモデル,燻製づくり,キックボクシング
根岸,明宏,千葉県,匝瑳市,AB,筋トレ,ボルダリング,ボードゲーム,博物館巡り,ハンドメイド（ものづくり）
佐野,あおい,愛知県,半田市,A,瞑想,燻製づくり,オセロ,ボードゲーム,ネットサーフィン
渡辺,くるみ,宮城県,刈田郡七ヶ宿町,O,ヨガ,漫画,ドローン,アニメ,利き酒
大庭,美咲,福井県,越前市,B,カラーセラピー,Twitter,キャンプ,将棋,インテリア
平賀,信吾,京都府,京都市右京区,B,アロマテラピー,美術館巡り,映画鑑賞,ボードゲーム,散歩
金井,勝久,岡山県,倉敷市,B,温泉巡り,キックボクシング,ラーメン,野菜ソムリエ,彫刻
小沼,麻緒,島根県,松江市,A,美術館巡り,フットサル（サッカー）,デッサン,動物園巡り,パワースポット巡り
小室,翔太,広島県,大竹市,A,博物館巡り,似顔絵,バレーボール,オセロ,野球
村田,璃奈子,愛媛県,西条市,B,動物園巡り,キックボクシング,海,歌舞伎,掃除
町田,菜摘,山形県,米沢市,B,水族館巡り,ダーツ,将棋,ファッション,スカッシュ
荻野,耕司,北海道,樺戸郡月形町,B,バー巡り,ボードゲーム,カラオケ,グルメ,バイク
平塚,大,東京都,西東京市,B,寺巡り,マジック,野球,散歩,アニメ
影山,建,栃木県,佐野市,O,パワースポット巡り,グルメ,コスプレ,ランニング（ジョギング）,食べ歩き
多部,千夏,鳥取県,倉吉市,A,カフェ巡り,ネットサーフィン,ダーツ,アニメ,デッサン
松下,憲史,熊本県,天草市,A,離島巡り,筋トレ,ドライブ,寺巡り,利き酒
篠崎,美咲,愛知県,犬山市,O,ランニング（ジョギング）,折り紙,スマホゲーム,プログラミング,似顔絵
真田,研二,長野県,塩尻市,O,キックボクシング,ゴルフ,グルメ,イラスト,トライアスロン
下田,咲,岡山県,岡山市中区,AB,ゴルフ,ランニング（ジョギング）,ボランティア,釣り,カラオケ
加藤,勤,愛知県,豊橋市,O,ボルダリング,水族館巡り,音楽ライブ,彫刻,瞑想
三好,花,佐賀県,神埼郡吉野ヶ里町,B,ダーツ,天体観測,アイドル,散歩,ジャズ
高畑,莉沙,兵庫県,豊岡市,AB,サーフィン,ネットサーフィン,ルービックキューブ,ラジオ,プラモデル
井村,一恵,奈良県,橿原市,A,ダンス,似顔絵,寺巡り,パチンコ,フットサル（サッカー）
瀬戸,桃子,石川県,輪島市,A,トライアスロン,インスタ,スポーツ観戦,バイク,フットサル（サッカー）
小玉,砂羽,埼玉県,加須市,O,野球,博物館巡り,タイピング,パワースポット巡り,スポーツ観戦
山川,友以乃,福島県,西白河郡矢吹町,O,フットサル（サッカー）,ルービックキューブ,利き酒,パワースポット巡り,競馬
水上,亮介,福岡県,嘉穂郡桂川町,A,バスケットボール,バイク,スマホゲーム,漫画,バイク
畠山,徹,奈良県,奈良市,O,バレーボール,瞑想,キャンプ,アイドル,アクアリウム
石渡,遥,静岡県,浜松市中区,A,スカッシュ,インテリア,ボードゲーム,燻製づくり,フットサル（サッカー）
西沢,徹,島根県,出雲市,A,スポーツ観戦,彫刻,ドライブ,ボードゲーム,アニメ
川西,奈々,岩手県,奥州市,A,ビリヤード,外国語（中国語・フランス語・英会話）,ゴルフ,ゴルフ,ジャズ
根本,哲平,千葉県,柏市,B,登山,カメラ,登山,カメラ,カフェ巡り
岸部,大五郎,宮城県,栗原市,A,キャンプ,動物園巡り,デッサン,キックボクシング,ランニング（ジョギング）
榊原,有海,福岡県,久留米市,O,海,アニメ,コスプレ,俳句・川柳,書道（習字）
菅谷,恭子,東京都,葛飾区,B,散歩,占い,スポーツ観戦,タイピング,洞窟探索
朝倉,獅童,石川県,小松市,A,釣り,イラスト,ペット,ネットサーフィン,Twitter
小関,美佐子,京都府,京都市北区,A,洞窟探索,ラーメン,マジック,スカッシュ,ファッション
杉本,茜,福岡県,筑後市,B,テレビゲーム,動物園巡り,バスケットボール,ガーデニング（園芸）,似顔絵
松谷,隆博,広島県,呉市,A,スマホゲーム,ドローン,書道（習字）,ドライブ,グルメ
大内,優一,熊本県,玉名市,B,トランプ,ネットサーフィン,ファッション,アイドル,デッサン
小口,真希,滋賀県,大津市,AB,俳句・川柳,漫画,ハンドメイド（ものづくり）,カラオケ,クロスバイク
宮下,雅彦,三重県,鳥羽市,A,チェス,観葉植物,掃除,DIY,競馬
今村,窈,長野県,下伊那郡喬木村,B,将棋,海,スカッシュ,バスケットボール,バイク
野本,サンタマリア,静岡県,静岡市清水区,O,囲碁,ネットサーフィン,動物園巡り,バレーボール,美術館巡り
米沢,めぐみ,青森県,むつ市,B,オセロ,折り紙,料理,博物館巡り,Twitter
小泉,恵梨香,香川県,坂出市,B,ボードゲーム,ゴルフ,映画鑑賞,掃除,ルービックキューブ
上野,莉沙,愛知県,一宮市,A,ルービックキューブ,オセロ,洞窟探索,カラーセラピー,ゴルフ
武,未華子,岐阜県,各務原市,O,トレーディングカードゲーム,動物園巡り,パン作り,ボルダリング,カフェ巡り
加藤,丈雄,島根県,雲南市,O,DIY,ボードゲーム,瞑想,バレーボール,散歩
長浜,まひる,山梨県,北杜市,A,料理,映画鑑賞,チェス,筋トレ,チェス
木内,フミヤ,千葉県,茂原市,B,イラスト,登山,ブログ,散歩,漫画
北野,美咲,栃木県,宇都宮市,O,ハンドメイド（ものづくり）,トレーディングカードゲーム,ゴルフ,タイピング,フットサル（サッカー）
星野,竜也,神奈川県,平塚市,O,プラモデル,トランプ,ワイン,野球,バスケットボール
中原,みき,福島県,耶麻郡猪苗代町,O,パン作り,キャンプ,料理,バスケットボール,クロスバイク
久保田,ヒカル,茨城県,稲敷市,A,インテリア,ラジオ,チェス,洞窟探索,カラオケ
中根,右京,三重県,津市,A,彫刻,料理,インスタ,俳句・川柳,アロマテラピー
平井,洋介,愛知県,名古屋市緑区,A,燻製づくり,ラーメン,寺巡り,燻製づくり,ワイン
北村,有起哉,福島県,福島市,AB,ガーデニング（園芸）,天体観測,スマホゲーム,スポーツ観戦,サバゲー
柏木,憲一,滋賀県,蒲生郡竜王町,O,観葉植物,登山,パワースポット巡り,ビリヤード,音楽ライブ
田口,ちえみ,富山県,中新川郡上市町,A,アクアリウム,散歩,カフェ巡り,グルメ,切り絵
永瀬,なつみ,富山県,富山市,B,食べ歩き,掃除,将棋,俳句・川柳,イラスト
唐沢,真奈美,福岡県,行橋市,AB,ワイン,利き酒,掃除,寺巡り,囲碁
佐藤,ケンイチ,鹿児島県,曽於郡大崎町,O,利き酒,ダーツ,パワースポット巡り,カラオケ,サバゲー
細野,サンタマリア,岩手県,奥州市,B,グルメ,フットサル（サッカー）,外国語（中国語・フランス語・英会話）,キャンプ,バスケットボール
松村,ノブヒコ,新潟県,上越市,A,ラーメン,野菜ソムリエ,オセロ,食べ歩き,カメラ
足立,光臣,青森県,北津軽郡板柳町,A,外国語（中国語・フランス語・英会話）,散歩,ジャズ,ビリヤード,映画鑑賞
関谷,功補,長崎県,長崎市,O,プログラミング,ブログ,彫刻,ジャズ,登山
加納,直人,愛知県,豊川市,B,カメラ,トレーディングカードゲーム,彫刻,ラーメン,ダーツ
岩田,信吾,千葉県,柏市,O,マジック,トレーディングカードゲーム,プログラミング,登山,バー巡り
深谷,あや子,北海道,阿寒郡鶴居村,AB,占い,外国語（中国語・フランス語・英会話）,瞑想,ランニング（ジョギング）,温泉巡り
小松,芽以,青森県,八戸市,A,ブログ,寺巡り,瞑想,料理,占い
星野,えみ,鹿児島県,大島郡瀬戸内町,O,野菜ソムリエ,インスタ,俳句・川柳,散歩,ガーデニング（園芸）
伊藤,聖陽,静岡県,富士市,O,タイピング,ボードゲーム,カメラ,オセロ,離島巡り
広川,竜也,福岡県,中間市,AB,カービング,映画鑑賞,トレーディングカードゲーム,音楽ライブ,アニメ
古田,恵梨香,北海道,札幌市東区,O,ドライブ,ファッション,Twitter,コスプレ,掃除
ユースケ,砂羽,長野県,安曇野市,O,バイク,アニメ,観葉植物,温泉巡り,ペット
藤澤,拓郎,石川県,白山市,A,クロスバイク,ガーデニング（園芸）,美術館巡り,漫画,パチンコ
藤村,寿々花,広島県,広島市南区,B,折り紙,ゴルフ,ヨガ,トライアスロン,カービング
辻,璃奈子,新潟県,三島郡出雲崎町,O,切り絵,ドローン,プログラミング,囲碁,コスプレ
平松,小雁,北海道,標津郡中標津町,B,似顔絵,カラーセラピー,ランニング（ジョギング）,インテリア,外国語（中国語・フランス語・英会話）
北川,妃里,山口県,周南市,B,デッサン,野球,ペット,ダンス,ラーメン
寺西,隆,香川県,観音寺市,A,書道（習字）,プラモデル,トライアスロン,キックボクシング,博物館巡り
長井,将也,広島県,世羅郡世羅町,O,サバゲー,食べ歩き,スカッシュ,スポーツ観戦,ガーデニング（園芸）
坂本,瞳,千葉県,市川市,A,漫画,カービング,トレーディングカードゲーム,ダンス,カラーセラピー
奥田,人志,富山県,高岡市,O,ラジオ,音楽ライブ,スマホゲーム,コスプレ,DIY
浦野,優,愛媛県,西予市,A,競馬,水族館巡り,ランニング（ジョギング）,キャンプ,書道（習字）
宇都宮,龍吉,岐阜県,各務原市,O,ペット,ファッション,占い,トランプ,パン作り
内野,秀隆,大阪府,東大阪市,O,掃除,掃除,楽器演奏,切り絵,パワースポット巡り
北条,あき,大阪府,茨木市,A,コスプレ,ブログ,外国語（中国語・フランス語・英会話）,ワイン,フットサル（サッカー）
中井,朝香,岩手県,盛岡市,O,ドローン,タイピング,DIY,ラーメン,俳句・川柳
西原,晴臣,千葉県,成田市,O,ファッション,天体観測,パン作り,ボードゲーム,ヨガ
松田,恵麻,愛知県,弥富市,O,パチンコ,ダンス,占い,釣り,ランニング（ジョギング）
本山,文世,京都府,京都市上京区,O,インスタ,楽器演奏,キックボクシング,スポーツ観戦,チェス
塚田,さんま,山口県,防府市,O,Twitter,寺巡り,バイク,スマホゲーム,オセロ
前島,仁,福島県,大沼郡会津美里町,O,アイドル,釣り,カメラ,トライアスロン,ゴルフ
北山,紗季,宮城県,気仙沼市,O,ボランティア,ワイン,将棋,競馬,登山
布施,沙知絵,青森県,むつ市,O,ネットサーフィン,ペット,キャンプ,漫画,登山
森井,信吾,広島県,呉市,B,音楽ライブ,カラオケ,トライアスロン,掃除,囲碁
吉川,れいな,茨城県,筑西市,B,カラオケ,観葉植物,ビリヤード,アクアリウム,バイク
津川,草太,愛知県,清須市,O,ジャズ,ドライブ,ネットサーフィン,ビリヤード,バレーボール
上田,和香,愛知県,犬山市,O,楽器演奏,寺巡り,ダンス,ボランティア,競馬
生瀬,ひかり,新潟県,見附市,A,映画鑑賞,ドライブ,ペット,ファッション,カメラ
河内,ヒロ,栃木県,鹿沼市,A,アニメ,パワースポット巡り,バイク,寺巡り,俳句・川柳
明石家,寿々花,鹿児島県,伊佐市,AB,歌舞伎,タイピング,チェス,タイピング,離島巡り
桑原,裕次郎,大阪府,泉大津市,O,天体観測,スカッシュ,掃除,パチンコ,観葉植物
諏訪,七世,京都府,舞鶴市,A,筋トレ,洞窟探索,離島巡り,アクアリウム,インテリア
上野,明,福島県,大沼郡会津美里町,B,瞑想,占い,ペット,バイク,釣り
藤川,雄太,京都府,京都市山科区,AB,ヨガ,テレビゲーム,楽器演奏,動物園巡り,利き酒
香椎,徹,山梨県,甲府市,O,カラーセラピー,カメラ,イラスト,筋トレ,ブログ
玉木,美優,宮崎県,西臼杵郡日之影町,A,アロマテラピー,トランプ,プログラミング,キックボクシング,食べ歩き
清水,エリカ,石川県,羽咋市,A,温泉巡り,ジャズ,チェス,カラオケ,海
山崎,さやか,北海道,河西郡更別村,A,美術館巡り,ラーメン,バレーボール,散歩,彫刻
南,惇,鹿児島県,枕崎市,O,博物館巡り,カメラ,音楽ライブ,ボルダリング,温泉巡り
大川,友香,福島県,南会津郡南会津町,O,動物園巡り,ドライブ,インスタ,Twitter,キャンプ
水島,獅童,埼玉県,大里郡寄居町,A,水族館巡り,パン作り,寺巡り,クロスバイク,ファッション
倉本,友也,新潟県,上越市,B,バー巡り,ラジオ,折り紙,洞窟探索,外国語（中国語・フランス語・英会話）
益田,浩太郎,兵庫県,小野市,B,寺巡り,離島巡り,動物園巡り,ダーツ,登山
村田,彩華,福島県,郡山市,O,パワースポット巡り,カメラ,クロスバイク,書道（習字）,離島巡り
川島,菜々美,熊本県,八代市,O,カフェ巡り,野菜ソムリエ,ラーメン,ビリヤード,折り紙
尾形,奈々,福岡県,糟屋郡志免町,O,離島巡り,観葉植物,彫刻,切り絵,観葉植物
目黒,なぎさ,新潟県,新潟市中央区,A,ランニング（ジョギング）,釣り,競馬,ボルダリング,プラモデル
池田,恵梨香,北海道,厚岸郡浜中町,O,キックボクシング,スポーツ観戦,マジック,アクアリウム,釣り
鶴田,恵子,秋田県,横手市,AB,ゴルフ,温泉巡り,パチンコ,コスプレ,ルービックキューブ
大滝,たまき,福岡県,久留米市,A,ボルダリング,オセロ,DIY,映画鑑賞,デッサン
邑野,莉沙,沖縄県,島尻郡南風原町,O,ダーツ,俳句・川柳,アクアリウム,ダンス,カービング
宇田川,里奈,兵庫県,豊岡市,A,サーフィン,書道（習字）,ラジオ,アイドル,観葉植物
妹尾,碧海,兵庫県,養父市,O,ダンス,利き酒,ドローン,クロスバイク,燻製づくり
森谷,ヒカル,鳥取県,八頭郡智頭町,A,トライアスロン,ボードゲーム,トライアスロン,書道（習字）,キャンプ
岩永,結子,京都府,京都市北区,AB,野球,インテリア,楽器演奏,歌舞伎,ファッション
今泉,丈雄,茨城県,鉾田市,AB,フットサル（サッカー）,歌舞伎,漫画,利き酒,ボードゲーム
沢田,健,兵庫県,尼崎市,A,バスケットボール,スポーツ観戦,インテリア,ゴルフ,ボードゲーム
久保田,ジローラモ,徳島県,鳴門市,AB,バレーボール,動物園巡り,ダンス,天体観測,寺巡り
古沢,染五郎,福島県,耶麻郡猪苗代町,A,スカッシュ,楽器演奏,博物館巡り,グルメ,Twitter
山口,礼子,新潟県,柏崎市,B,スポーツ観戦,外国語（中国語・フランス語・英会話）,観葉植物,ボードゲーム,ハンドメイド（ものづくり）
深谷,拓郎,千葉県,柏市,O,ビリヤード,将棋,ゴルフ,ビリヤード,ワイン
妻夫木,菜々美,富山県,射水市,A,登山,楽器演奏,食べ歩き,外国語（中国語・フランス語・英会話）,野球
岡,亜希,福島県,喜多方市,A,キャンプ,ジャズ,競馬,利き酒,クロスバイク
河野,直人,福井県,大野市,A,海,コスプレ,筋トレ,ランニング（ジョギング）,サバゲー
三村,隆博,大分県,豊後大野市,O,散歩,ボードゲーム,グルメ,タイピング,登山
北川,有海,福井県,福井市,A,釣り,プラモデル,グルメ,登山,フットサル（サッカー）
川島,翔子,山口県,防府市,O,洞窟探索,天体観測,グルメ,オセロ,ドライブ
武井,奈月,北海道,広尾郡大樹町,AB,テレビゲーム,アロマテラピー,デッサン,俳句・川柳,彫刻
植田,将也,富山県,南砺市,A,スマホゲーム,カフェ巡り,ボルダリング,瞑想,囲碁
宮野,ノブヒコ,佐賀県,唐津市,AB,トランプ,瞑想,水族館巡り,DIY,アニメ
沢尻,たまき,岡山県,真庭市,O,俳句・川柳,野菜ソムリエ,囲碁,インスタ,サーフィン
平賀,ケンイチ,富山県,富山市,O,チェス,書道（習字）,マジック,チェス,博物館巡り
杉本,桃子,千葉県,成田市,B,将棋,博物館巡り,競馬,チェス,スマホゲーム
浜野,龍吉,福島県,伊達市,A,囲碁,ラーメン,トライアスロン,カービング,競馬
寺本,勇一,長崎県,壱岐市,A,オセロ,カラーセラピー,ルービックキューブ,ドライブ,楽器演奏
高原,啓介,福岡県,福岡市博多区,O,ボードゲーム,ハンドメイド（ものづくり）,寺巡り,バレーボール,カフェ巡り
大山,隼士,愛知県,長久手市,O,ルービックキューブ,カラオケ,登山,ファッション,ドローン
勝地,友以乃,愛知県,稲沢市,A,トレーディングカードゲーム,インスタ,利き酒,カラオケ,ボードゲーム
吉川,れいな,京都府,京都市右京区,B,DIY,音楽ライブ,天体観測,バスケットボール,カラーセラピー
玉井,浩太郎,宮城県,気仙沼市,O,料理,水族館巡り,アニメ,プログラミング,ラジオ
木本,綾女,富山県,南砺市,O,イラスト,アロマテラピー,テレビゲーム,筋トレ,ヨガ
高畑,さやか,京都府,舞鶴市,O,ハンドメイド（ものづくり）,観葉植物,離島巡り,アクアリウム,釣り
柳沢,景子,岡山県,久米郡美咲町,O,プラモデル,プログラミング,ガーデニング（園芸）,コスプレ,スポーツ観戦
荻原,千夏,茨城県,常陸大宮市,A,パン作り,ハンドメイド（ものづくり）,パン作り,オセロ,映画鑑賞
岸本,夏空,青森県,北津軽郡中泊町,B,インテリア,スカッシュ,ドライブ,歌舞伎,外国語（中国語・フランス語・英会話）
山川,くるみ,兵庫県,神戸市垂水区,O,彫刻,DIY,コスプレ,カラーセラピー,ドライブ
さだ,進,徳島県,阿波市,A,燻製づくり,ボルダリング,歌舞伎,寺巡り,DIY
横山,隆博,茨城県,鉾田市,AB,ガーデニング（園芸）,カメラ,スカッシュ,離島巡り,インテリア
佐川,豊,愛知県,稲沢市,O,観葉植物,天体観測,彫刻,音楽ライブ,料理
黒木,仁晶,宮城県,塩竈市,O,アクアリウム,将棋,掃除,トライアスロン,デッサン
有馬,完爾,岐阜県,安八郡神戸町,A,食べ歩き,プログラミング,映画鑑賞,料理,ランニング（ジョギング）
中井,窈,高知県,長岡郡本山町,A,ワイン,掃除,バスケットボール,アクアリウム,天体観測
橋口,浩正,宮城県,塩竈市,O,利き酒,天体観測,水族館巡り,バレーボール,スポーツ観戦
笠井,芳正,愛知県,名古屋市中川区,A,グルメ,クロスバイク,テレビゲーム,似顔絵,パワースポット巡り
花田,ケンイチ,埼玉県,蓮田市,AB,ラーメン,折り紙,バレーボール,ボードゲーム,ペット
西,ひとみ,愛知県,豊橋市,A,外国語（中国語・フランス語・英会話）,テレビゲーム,トライアスロン,洞窟探索,テレビゲーム
細川,雅彦,長崎県,平戸市,A,プログラミング,フットサル（サッカー）,トランプ,ボードゲーム,楽器演奏
吉本,麻由子,北海道,上川郡東神楽町,B,カメラ,映画鑑賞,インスタ,パワースポット巡り,オセロ
喜多,れいな,千葉県,茂原市,AB,マジック,俳句・川柳,トランプ,ガーデニング（園芸）,音楽ライブ
田中,隆太,宮城県,気仙沼市,O,占い,タイピング,マジック,ダンス,チェス
川田,みあ,愛知県,知多郡武豊町,O,ブログ,オセロ,ブログ,楽器演奏,天体観測
塩田,さゆり,山形県,西村山郡西川町,B,野菜ソムリエ,切り絵,寺巡り,掃除,切り絵
河合,寿々花,秋田県,にかほ市,B,タイピング,ラーメン,燻製づくり,ブログ,外国語（中国語・フランス語・英会話）
吉沢,由美子,京都府,京都市西京区,A,カービング,漫画,ジャズ,占い,楽器演奏
坂田,光,富山県,南砺市,B,ドライブ,歌舞伎,ボランティア,ペット,パチンコ
池内,美月,和歌山県,岩出市,B,バイク,楽器演奏,ジャズ,掃除,スポーツ観戦
進藤,美帆,千葉県,南房総市,O,クロスバイク,楽器演奏,掃除,グルメ,ガーデニング（園芸）
篠田,恵梨香,岐阜県,関市,A,折り紙,燻製づくり,アニメ,掃除,寺巡り
塩田,希,神奈川県,横浜市鶴見区,AB,切り絵,ダンス,ネットサーフィン,アニメ,釣り
内村,里穂,佐賀県,唐津市,B,似顔絵,似顔絵,Twitter,トライアスロン,美術館巡り
森口,さやか,愛媛県,宇和島市,B,デッサン,アイドル,グルメ,ネットサーフィン,利き酒
戎,翔,岐阜県,岐阜市,B,書道（習字）,洞窟探索,ビリヤード,ダーツ,掃除
加納,康文,東京都,福生市,A,サバゲー,ルービックキューブ,インテリア,アロマテラピー,グルメ
藤島,雅彦,京都府,京都市伏見区,A,漫画,野菜ソムリエ,インテリア,掃除,将棋
葛山,紗季,福島県,白河市,O,ラジオ,プログラミング,俳句・川柳,ルービックキューブ,書道（習字）
倉田,菊生,千葉県,勝浦市,B,競馬,寺巡り,カラーセラピー,寺巡り,温泉巡り
片桐,竜也,静岡県,焼津市,A,ペット,ファッション,プラモデル,カービング,ビリヤード
阿井,和久,静岡県,浜松市東区,B,掃除,ドローン,占い,ボランティア,バスケットボール
小山,美和子,岐阜県,土岐市,O,コスプレ,歌舞伎,カラオケ,温泉巡り,プログラミング
竹下,菜々美,富山県,富山市,B,ドローン,アロマテラピー,バイク,カラオケ,テレビゲーム
井村,彩,北海道,天塩郡豊富町,A,ファッション,ゴルフ,バー巡り,ネットサーフィン,カービング
大坪,恵麻,静岡県,磐田市,A,パチンコ,デッサン,天体観測,似顔絵,ヨガ
大崎,幸子,北海道,江別市,A,インスタ,ネットサーフィン,グルメ,書道（習字）,グルメ
近藤,精児,石川県,鳳珠郡穴水町,AB,Twitter,ブログ,トランプ,ファッション,アイドル
岩佐,守,北海道,茅部郡森町,O,アイドル,ペット,イラスト,ボードゲーム,Twitter
寺沢,満,福井県,勝山市,O,ボランティア,折り紙,ゴルフ,フットサル（サッカー）,フットサル（サッカー）
岸部,那奈,岡山県,岡山市北区,O,ネットサーフィン,ワイン,ボランティア,サバゲー,寺巡り
服部,美帆,北海道,美唄市,O,音楽ライブ,映画鑑賞,占い,バレーボール,ブログ
白井,サンタマリア,兵庫県,宝塚市,A,カラオケ,切り絵,スカッシュ,ハンドメイド（ものづくり）,フットサル（サッカー）
芹沢,隼士,愛媛県,松山市,B,ジャズ,オセロ,漫画,掃除,寺巡り
横山,雅之,京都府,亀岡市,O,楽器演奏,ゴルフ,観葉植物,チェス,海
椎名,まみ,奈良県,磯城郡田原本町,O,映画鑑賞,Twitter,カメラ,タイピング,海
水谷,哲平,宮崎県,延岡市,A,アニメ,ネットサーフィン,Twitter,瞑想,利き酒
本橋,和之,福岡県,遠賀郡水巻町,O,歌舞伎,ヨガ,アクアリウム,デッサン,占い
市原,輝信,神奈川県,横浜市栄区,B,天体観測,観葉植物,折り紙,囲碁,ラジオ
椎名,栄一,青森県,上北郡おいらせ町,O,筋トレ,グルメ,美術館巡り,離島巡り,カービング
加納,正敏,岐阜県,高山市,A,瞑想,ラーメン,カービング,DIY,ジャズ
竹本,知史,佐賀県,嬉野市,B,ヨガ,占い,俳句・川柳,寺巡り,ラジオ
細山,れいな,佐賀県,佐賀市,O,カラーセラピー,似顔絵,ドローン,トランプ,ボランティア
西,俊二,鳥取県,鳥取市,AB,アロマテラピー,インテリア,コスプレ,野菜ソムリエ,アニメ
川畑,丈雄,熊本県,水俣市,A,温泉巡り,料理,将棋,天体観測,トレーディングカードゲーム
角,妃里,福岡県,北九州市八幡西区,B,美術館巡り,カラーセラピー,チェス,ハンドメイド（ものづくり）,映画鑑賞
中尾,美佐子,熊本県,天草市,AB,博物館巡り,楽器演奏,オセロ,バイク,寺巡り
倉田,恵美,徳島県,吉野川市,AB,動物園巡り,博物館巡り,占い,パワースポット巡り,水族館巡り
日野,杏,熊本県,上益城郡山都町,O,水族館巡り,アイドル,プラモデル,ラジオ,インスタ
前原,竜也,山形県,鶴岡市,O,バー巡り,登山,水族館巡り,占い,音楽ライブ
